"","id","target_child_id","gloss","stem","type","part_of_speech","corpus_name","speaker_role","utterance_order"
"2488",1770488,3330,"I will hold it","I will hold it","declarative","pro:sub mod v pro:per","Brown","Target_Child",310
"2489",1770503,3330,"you may hold it","you may hold it","declarative","pro:per mod v pro:per","Brown","Target_Child",1595
"2490",1770714,3330,"it's tied","it tie","declarative","pro:per part","Brown","Target_Child",329
"2491",1770766,3330,"it dropped","it drop","declarative","pro:per v","Brown","Target_Child",806
"2492",1770823,3330,"xxx and tickle you","and tickle you","question","coord v pro:per","Brown","Target_Child",1640
"2493",1770921,3330,"can I tie it again","can I tie it again","question","mod pro:sub v pro:per adv","Brown","Target_Child",346
"2494",1770937,3330,"I wanna tie it","I want tie it","declarative","pro:sub v v pro:per","Brown","Target_Child",348
"2495",1770954,3330,"Mommy I don't know how to tie everything","Mommy I do know how to tie everything","declarative","n:prop pro:sub mod v pro:int inf v pro:indef","Brown","Target_Child",350
"2496",1770955,3330,"is it stuck","be it stick","question","aux pro:per v","Brown","Target_Child",732
"2497",1771385,3330,"he tied her tail","he tie her tail","declarative","pro:sub v det:poss n","Brown","Target_Child",182
"2498",1771452,3330,"each one ties one up","each one tie one up","declarative","qn pro:indef v det:num adv","Brown","Target_Child",767
"2499",1771490,3330,"Daddy I gonna buy some some some sugar","Daddy I go buy some sugar","declarative","n:prop pro:sub part v qn n","Brown","Target_Child",518
"2500",1771515,3330,"I gonna buy some sugar","I go buy some sugar","declarative","pro:sub part v qn n","Brown","Target_Child",520
"2501",1771529,3330,"I gonna buy some sugar","I go buy some sugar","declarative","pro:sub part v qn n","Brown","Target_Child",521
"2502",1771568,3330,"buy some sugar","buy some sugar","declarative","v qn n","Brown","Target_Child",524
"2503",1771623,3330,"he buy some food for you and put it","he buy some food for you and put it","declarative","pro:sub v qn n prep pro:per coord v pro:per","Brown","Target_Child",529
"2504",1771941,3330,"xxx my foot out tie it up and eat it for dinner","my foot out tie it up and eat it for dinner","declarative","det:poss n adv v pro:per adv coord v pro:per prep n","Brown","Target_Child",558
"2505",1772246,3330,"it's stuck","it stick","declarative","pro:per part","Brown","Target_Child",9
"2506",1772512,3330,"we hafta punch dem out","we have punch them out","declarative","pro:sub mod v pro:obj adv","Brown","Target_Child",129
"2507",1772525,3330,"Mommy let's punch dat out","Mommy let punch that out","declarative","n:prop v v comp adv","Brown","Target_Child",130
"2508",1772554,3330,"let's punch dese wheels out","let punch these wheel out","declarative","v v det:dem n adv","Brown","Target_Child",132
"2509",1772582,3330,"and my teeth and I bite em","and my tooth and I bite them","declarative","coord det:poss n coord pro:sub v pro:obj","Brown","Target_Child",1167
"2510",1772599,3330,"bite em when they were crawling","bite them when they be crawl","declarative","v pro:obj conj pro:sub aux part","Brown","Target_Child",1168
"2511",1772671,3330,"now hold your hand a little farther","now hold your hand a little far","declarative","adv v det:poss n det:art adj adj","Brown","Target_Child",433
"2512",1772704,3330,"drop it you stupid pusher","drop it you stupid push","declarative","v pro:per pro:per adj n","Brown","Target_Child",43
"2513",1772723,3330,"you don't punch dis","you do punch this","declarative","pro:per mod v pro:dem","Brown","Target_Child",145
"2514",1772731,3330,"can you buy me some more of dis","can you buy me some more of this","question","mod pro:per v pro:obj qn qn prep pro:dem","Brown","Target_Child",964
"2515",1772781,3330,"you don't cut it you don't punch it or anything","you do cut it you do punch it or anything","declarative","pro:per mod v pro:per pro:per mod v pro:per coord pro:indef","Brown","Target_Child",149
"2516",1772785,3330,"stop kicking","stop kick","declarative","n part","Brown","Target_Child",968
"2517",1772792,3330,"you punch some of dem I keep de tires","you punch some of them I keep the tire","declarative","pro:per v qn prep pro:obj pro:sub v det:art n","Brown","Target_Child",150
"2518",1772818,3330,"you punch some of dem alright","you punch some of them alright","question","pro:per v qn prep pro:obj co","Brown","Target_Child",152
"2519",1772848,3330,"punch all of it off","punch all of it off","declarative","v adv prep pro:per adv","Brown","Target_Child",154
"2520",1772873,3330,"I get tired of punch I punch some tire","I get tire of punch I punch some tire","declarative","pro:sub aux part prep n pro:sub v qn n","Brown","Target_Child",156
"2521",1772889,3330,"I can't punch no more","I can punch no more","declarative","pro:sub mod v qn pro:indef","Brown","Target_Child",157
"2522",1772890,3330,"xxx you hold this in your mouth","you hold this in your mouth","declarative","pro:per v pro:dem prep det:poss n","Brown","Target_Child",1156
"2523",1773016,3330,"you punch dis out","you punch this out","declarative","pro:per v det:dem adv","Brown","Target_Child",168
"2524",1773029,3330,"you punch dis out","you punch this out","declarative","pro:per v det:dem adv","Brown","Target_Child",169
"2525",1773431,3330,"I see you bought some babies too","I see you buy some baby too","declarative","pro:sub v pro:per v qn n adv","Brown","Target_Child",204
"2526",1773572,3330,"look you push it in de back","look you push it in the back","declarative","v pro:per v pro:per prep det:art n","Brown","Target_Child",215
"2527",1773629,3330,"he's all stuck","he all stick","declarative","pro:sub adv part","Brown","Target_Child",798
"2528",1773661,3330,"I going a hang it","I go a hang it","declarative","pro:sub part det:art v pro:per","Brown","Target_Child",112
"2529",1773721,3330,"hang dese letters","hang these letter","declarative","v det:dem n","Brown","Target_Child",116
"2530",1773888,3330,"it's pushes de button down watch","it push the button down watch","declarative","pro:per v det:art n adv n","Brown","Target_Child",132
"2531",1773911,3330,"I hang it on my truck","I hang it on my truck","declarative","pro:sub v pro:per prep det:poss n","Brown","Target_Child",129
"2532",1773944,3330,"see push de button","see push the button","declarative","co v det:art n","Brown","Target_Child",136
"2533",1774037,3330,"Mommy dere are lots_of kinds of toys you could buy","Mommy there be lots_of kind of toy you could buy","declarative","n:prop adv cop qn n prep n pro:per mod v","Brown","Target_Child",141
"2534",1774309,3330,"I'm pulling off","I pull off","declarative","pro:sub part adv","Brown","Target_Child",630
"2535",1774432,3330,"let's push dis","let push this","declarative","v v pro:dem","Brown","Target_Child",173
"2536",1774438,3330,"dis hangs here","this hang here","declarative","pro:dem v adv","Brown","Target_Child",1301
"2537",1774763,3330,"now pull the string","now pull the string","declarative","adv v det:art n","Brown","Target_Child",594
"2538",1774773,3330,"oh it's stuck","oh it stick","declarative","co pro:per part","Brown","Target_Child",595
"2539",1774803,3330,"you push one and I push one","you push one and I push one","declarative","pro:per v det:num coord pro:sub n pro:indef","Brown","Target_Child",665
"2540",1774920,3330,"when I push it","when I push it","declarative","conj pro:sub v pro:per","Brown","Target_Child",1317
"2541",1774963,3330,"turn it around and den hold it","turn it around and then hold it","declarative","v pro:per adv coord adv:tem v pro:per","Brown","Target_Child",609
"2542",1775090,3330,"den pull it","then pull it","declarative","adv:tem v pro:per","Brown","Target_Child",620
"2543",1775097,3330,"pull it pull it pull it","pull it pull it pull it","declarative","v pro:per v pro:per v pro:per","Brown","Target_Child",621
"2544",1775318,3330,"Mommy will you buy me some cream","Mommy will you buy me some cream","question","n:prop mod pro:per v pro:obj qn n","Brown","Target_Child",1164
"2545",1775375,3330,"you punch all of it out","you punch all of it out","declarative","pro:per v adv prep pro:per adv","Brown","Target_Child",349
"2546",1775515,3330,"now I push de more","now I push the more","declarative","adv pro:sub v det:art pro:indef","Brown","Target_Child",256
"2547",1775617,3330,"he's checking him","he check him","declarative","pro:sub part pro:obj","Brown","Target_Child",514
"2548",1775771,3330,"he kick","he kick","declarative","pro:sub v","Brown","Target_Child",674
"2549",1775901,3330,"no you turn dis light and push dis over","no you turn this light and push this over","declarative","co pro:per v det:dem n coord v pro:dem adv","Brown","Target_Child",283
"2550",1775964,3330,"I tickle you haha","I tickle you haha","declarative","pro:sub v pro:per co","Brown","Target_Child",288
"2551",1776622,3330,"Mommy how about punching dese out will you","Mommy how about punch these out will you","question","n:prop pro:rel adv part det:dem prep mod pro:per","Brown","Target_Child",590
"2552",1776655,3330,"punch dem out","punch them out","declarative","v pro:obj adv","Brown","Target_Child",592
"2553",1776670,3330,"punch dem out","punch them out","declarative","v pro:obj adv","Brown","Target_Child",593
"2554",1776708,3330,"I can't bite it","I can bite it","declarative","pro:sub mod v pro:per","Brown","Target_Child",918
"2555",1776721,3330,"I can't bite it","I can bite it","declarative","pro:sub mod v pro:per","Brown","Target_Child",919
"2556",1776820,3330,"you punch dese out please","you punch these out please","declarative","pro:per v det:dem prep co","Brown","Target_Child",604
"2557",1776821,3330,"Mommy why you gonna push Paul out de way","Mommy why you go push Paul out the way","question","n:prop pro:rel pro:per part v n:prop prep det:art n","Brown","Target_Child",456
"2558",1776895,3330,"Mommy how do you hold dem up","Mommy how do you hold them up","question","n:prop pro:rel mod pro:per v pro:obj adv","Brown","Target_Child",609
"2559",1776956,3330,"when I push dis up","when I push this up","declarative","conj pro:sub v det:dem adv","Brown","Target_Child",44
"2560",1777026,3330,"I better spend my money buying some more records","I good spend my money buy some more record","declarative","pro:sub adv v det:poss n part qn qn n","Brown","Target_Child",1049
"2561",1777112,3330,"so I push dat on you","so I push that on you","declarative","co pro:sub v pro:dem prep pro:per","Brown","Target_Child",1472
"2562",1777162,3330,"why do punch dat out_of dere","why do punch that out_of there","question","pro:int mod v comp prep n","Brown","Target_Child",626
"2563",1777319,3330,"I can tie my balloon up","I can tie my balloon up","declarative","pro:sub mod v co n adv","Brown","Target_Child",1216
"2564",1777381,3330,"it bumped into your hand","it bump into your hand","declarative","pro:per v prep det:poss n","Brown","Target_Child",383
"2565",1777460,3330,"because she kicked my car","because she kick my car","declarative","conj pro:sub v det:poss n","Brown","Target_Child",390
"2566",1777485,3330,"she kicked my bike","she kick my bike","declarative","pro:sub v det:poss n","Brown","Target_Child",393
"2567",1777565,3330,"dat's why she kicked my motorcycle","that why she kick my motorcycle","declarative","pro:dem pro:int pro:sub v det:poss n","Brown","Target_Child",400
"2568",1777811,3330,"Mommy how about punching dese out","Mommy how about punch these out","declarative","n:prop pro:rel adv part det:dem adv","Brown","Target_Child",675
"2569",1777825,3330,"oh Mom could you buy me dat","oh Mom could you buy me that","declarative","co n:prop mod pro:per v pro:obj comp","Brown","Target_Child",423
"2570",1777869,3330,"well punch those out","well punch those out","declarative","co v det:dem adv","Brown","Target_Child",680
"2571",1777892,3330,"xxx supposed to punch de holes out","suppose to punch the hole out","declarative","v inf v det:art n adv","Brown","Target_Child",111
"2572",1777972,3330,"push it","push it","declarative","v pro:per","Brown","Target_Child",547
"2573",1778084,3330,"can I push it","can I push it","question","mod pro:sub v pro:per","Brown","Target_Child",1125
"2574",1778095,3330,"let's punch dese out first","let punch these out first","declarative","v v det:dem adv adv","Brown","Target_Child",698
"2575",1778122,3330,"let's punch dese out","let punch these out","declarative","v v det:dem adv","Brown","Target_Child",700
