"","id","target_child_id","target_child_age","gloss","stem","type","part_of_speech","corpus_name","speaker_role","utterance_order"
"884",1603174,3144,37.6578574508717,"does this give milk","do this give milk","question","mod pro:dem v n","Bloom","Target_Child",1141
"885",1669452,3144,37.6578574508717,"you gave it to me","you give it to me","declarative","pro:per v pro:per prep pro:obj","Bloom","Target_Child",3415
"886",1670873,3144,37.6578574508717,"give me that","give me that","declarative","v pro:obj pro:dem","Bloom","Target_Child",3719
"887",1670884,3144,37.6578574508717,"give me that","give me that","declarative","v pro:obj pro:dem","Bloom","Target_Child",3720
"888",1670895,3144,37.6578574508717,"give me that","give me that","declarative","v pro:obj pro:dem","Bloom","Target_Child",3721
"889",1670914,3144,37.6578574508717,"give me that","give me that","declarative","v pro:obj pro:dem","Bloom","Target_Child",3723
"890",1673986,3144,37.6578574508717,"give me that","give me that","declarative","v pro:obj pro:dem","Bloom","Target_Child",3942
"891",1736039,3330,36.8221113369884,"give me another game","give me another game","declarative","v pro:obj qn n","Brown","Target_Child",151
"892",1736913,3330,36.8221113369884,"give me a buttons","give me a button","declarative","v pro:obj det:art n","Brown","Target_Child",214
"893",1736968,3330,36.8221113369884,"give me the button","give me the button","declarative","v pro:obj det:art n","Brown","Target_Child",219
"894",1736980,3330,36.8221113369884,"give me the button","give me the button","declarative","v pro:obj det:art n","Brown","Target_Child",220
"895",1738153,3330,37.2964537259492,"and give them to Barney","and give them to Barney","declarative","coord v pro:obj prep n:prop","Brown","Target_Child",249
"896",1738242,3330,36.8221113369884,"give it to de people","give it to the person","declarative","v pro:per prep det:art n","Brown","Target_Child",307
"897",1739221,3330,37.2964537259492,"you went to the door ask me give me some carrots and some beans","you go to the door ask me give me some carrot and some bean","question","pro:per v prep det:art n v pro:obj v pro:obj qn n coord qn n","Brown","Target_Child",318
"898",1739268,3330,37.2964537259492,"you wanna give me some carrots and some beans","you want give me some carrot and some bean","question","pro:per v v pro:obj qn n coord qn n","Brown","Target_Child",321
"899",1739291,3330,37.8549867553749,"give me another one","give me another one","declarative","v pro:obj qn pro:indef","Brown","Target_Child",81
"900",1741534,3330,37.2964537259492,"give kiss come home and meet","give kiss come home and meet","declarative","v n v adv coord v","Brown","Target_Child",456
"901",1741563,3330,37.2964537259492,"Judith give kiss a kiss","Judith give kiss a kiss","declarative","n:prop v v det:art n","Brown","Target_Child",457
"902",1741605,3330,36.8221113369884,"who give dat train to me","who give that train to me","question","pro:rel v det:dem n prep pro:obj","Brown","Target_Child",505
"903",1741744,3330,37.2964537259492,"I going give her xxx dat mask","I go give her that mask","declarative","pro:sub n:gerund v det:poss adv n","Brown","Target_Child",471
"904",1743038,3330,40.033676256186,"give me a pen","give me a pen","declarative","v pro:obj det:art n","Brown","Target_Child",25
"905",1743076,3330,40.033676256186,"give me a pen pencil pen","give me a pen pencil pen","declarative","v pro:obj det:art n n n","Brown","Target_Child",27
"906",1743234,3330,37.2964537259492,"give me two of them","give me two of them","declarative","v pro:obj det:num prep pro:obj","Brown","Target_Child",573
"907",1743871,3330,37.8549867553749,"I xxx going give you some tea","I go give you some tea","declarative","pro:sub n:gerund v pro:per qn n","Brown","Target_Child",372
"908",1744082,3330,37.8549867553749,"I going give you some","I go give you some","trail off","pro:sub n:gerund v pro:per qn","Brown","Target_Child",385
"909",1744655,3330,37.8549867553749,"I going give you some some","I go give you some some","trail off","pro:sub n:gerund v pro:per qn qn","Brown","Target_Child",421
"910",1744671,3330,37.8549867553749,"I going give you some food","I go give you some food","declarative","pro:sub n:gerund v pro:per qn n","Brown","Target_Child",422
"911",1745078,3330,40.5922092856116,"and he going give dat to him","and he go give that to him","declarative","coord pro:sub n:gerund v adv prep pro:obj","Brown","Target_Child",98
"912",1745455,3330,41.4936651676626,"I giving cider","I give cider","declarative","pro:sub part n","Brown","Target_Child",1
"913",1745556,3330,36.3621429598144,"give dat to me","give that to me","declarative","v adv prep pro:obj","Brown","Target_Child",156
"914",1746334,3330,41.4936651676626,"give me some paper","give me some paper","declarative","v pro:obj qn n","Brown","Target_Child",53
"915",1746578,3330,37.2964537259492,"give me another peanut","give me another peanut","declarative","v pro:obj qn n","Brown","Target_Child",764
"916",1748546,3330,37.2964537259492,"give me another peanut","give me another peanut","declarative","v pro:obj qn n","Brown","Target_Child",877
"917",1749419,3330,43.2308671635968,"I give the bag to myself","I give the bag to myself","declarative","pro:sub v det:art n prep pro:refl","Brown","Target_Child",21
"918",1750292,3330,36.3621429598144,"Daddy give me another one","Daddy give me another one","declarative","n:prop v pro:obj qn pro:indef","Brown","Target_Child",414
"919",1750612,3330,41.4936651676626,"what she giving to the wolf","what she give to the wolf","question","pro:int pro:sub part prep det:art n","Brown","Target_Child",294
"920",1751527,3330,43.2308671635968,"I going give you some plate","I go give you","trail off","pro:sub n:gerund v pro:per","Brown","Target_Child",127
"921",1752213,3330,43.2308671635968,"give me a ride Mommy","give me a ride Mommy","declarative","v pro:obj det:art n n:prop","Brown","Target_Child",164
"922",1752298,3330,41.9536335448366,"what he give you","what he give you","question","pro:int pro:sub v pro:per","Brown","Target_Child",199
"923",1753057,3330,36.8221113369884,"give me another one","give me another one","declarative","v pro:obj qn pro:indef","Brown","Target_Child",1158
"924",1753097,3330,36.3621429598144,"give","give","declarative","v","Brown","Target_Child",569
"925",1753123,3330,36.3621429598144,"give","give","declarative","v","Brown","Target_Child",571
"926",1753325,3330,36.3621429598144,"give","give","declarative","v","Brown","Target_Child",584
"927",1753368,3330,36.3621429598144,"dese are give","these be give","declarative","pro:dem cop v","Brown","Target_Child",587
"928",1753808,3330,38.2964742602517,"Mommy give me some espresso","Mommy give me some espresso","declarative","n:prop v pro:obj qn n","Brown","Target_Child",1062
"929",1753930,3330,36.8221113369884,"give me another one","give me another one","declarative","v pro:obj qn pro:indef","Brown","Target_Child",1203
"930",1754451,3330,36.8221113369884,"don't give me some","do give me some","trail off","mod v pro:obj qn","Brown","Target_Child",1233
"931",1755423,3330,37.8549867553749,"give me another one","give me another one","declarative","v pro:obj qn pro:indef","Brown","Target_Child",1021
"932",1755593,3330,36.3621429598144,"Mommy give me another one","Mommy give me another one","declarative","n:prop v pro:obj qn pro:indef","Brown","Target_Child",709
"933",1755594,3330,40.5922092856116,"he gave me","he give me","trail off","pro:sub v pro:obj","Brown","Target_Child",653
"934",1755892,3330,40.5922092856116,"he gave me a lollipop","he give me a lollipop","declarative","pro:sub v pro:obj det:art n","Brown","Target_Child",670
"935",1756013,3330,40.5922092856116,"who gave me some lips","who give me some lip","question","pro:int v pro:obj qn n","Brown","Target_Child",676
"936",1756121,3330,40.5922092856116,"why he gave me some lips","why he give me some lip","question","pro:int pro:sub v pro:obj qn n","Brown","Target_Child",683
"937",1756159,3330,38.2964742602517,"you gonna give me some too","you go give me some too","question","pro:per part v pro:obj qn adv","Brown","Target_Child",1186
"938",1756296,3330,41.0336967904885,"I going give you these","I go give you these","declarative","pro:sub n:gerund v pro:per pro:dem","Brown","Target_Child",144
"939",1756311,3330,41.0336967904885,"I going give you these","I go give you these","declarative","pro:sub n:gerund v pro:per pro:dem","Brown","Target_Child",145
"940",1756604,3330,40.033676256186,"you will give me one more","you will give me one more","declarative","pro:per mod v pro:obj pro:indef pro:indef","Brown","Target_Child",773
"941",1757104,3330,37.2964537259492,"Mommy give me some bread","Mommy give me some bread","declarative","n:prop v pro:obj qn n","Brown","Target_Child",1342
"942",1757164,3330,40.5922092856116,"oh and he gave his mother his milk","oh and he give his mother his milk","declarative","co coord pro:sub v det:poss n det:poss n","Brown","Target_Child",742
"943",1757962,3330,43.2308671635968,"give me my toys","give me my toy","declarative","v pro:obj det:poss n","Brown","Target_Child",479
"944",1758524,3330,38.2964742602517,"I going give you some","I go give you some","declarative","pro:sub n:gerund v pro:per qn","Brown","Target_Child",1325
"945",1758811,3330,40.5922092856116,"can I have can I give that to Mommy","can I give that to Mommy","question","mod pro:sub v adv prep n:prop","Brown","Target_Child",837
"946",1759369,3330,45.5266021889567,"and you give him some sugar in his milk","and you give him some sugar in his milk","declarative","coord pro:per v pro:obj qn n prep det:poss n","Brown","Target_Child",131
"947",1760186,3330,37.8549867553749,"I want give me some macaroni","I want give me some macaroni","declarative","pro:sub v v pro:obj qn n","Brown","Target_Child",1295
"948",1760234,3330,37.8549867553749,"gave some more","give some more","declarative","v qn pro:indef","Brown","Target_Child",1297
"949",1760580,3330,37.8549867553749,"Mommy give me some more macaroni","Mommy give me some more macaroni","declarative","n:prop v pro:obj qn qn n","Brown","Target_Child",1319
"950",1760764,3330,41.4936651676626,"does the man give them to them","do the man give them to them","question","mod det:art n v pro:obj prep pro:obj","Brown","Target_Child",854
"951",1760848,3330,40.033676256186,"I going give you a cake knife","I go give you a cake knife","declarative","pro:sub n:gerund v pro:per det:art n n","Brown","Target_Child",1022
"952",1760922,3330,37.8549867553749,"Mommy give me some macaroni in the dining room","Mommy give me some macaroni in the dine room","declarative","n:prop v pro:obj qn n prep det:art n:gerund n","Brown","Target_Child",1338
"953",1761015,3330,40.5922092856116,"I going give you a temperature","I go give you a temperature","declarative","pro:sub n:gerund v pro:per det:art n","Brown","Target_Child",969
"954",1761110,3330,40.033676256186,"I going give it","I go give it","declarative","pro:sub n:gerund v pro:per","Brown","Target_Child",1039
"955",1761829,3330,40.5922092856116,"and I going give him some aspirin","and I go give him some aspirin","declarative","coord pro:sub n:gerund v pro:obj qn n","Brown","Target_Child",1019
"956",1762172,3330,41.4936651676626,"he gave us some more more gas","he give us some more more gas","declarative","pro:sub v pro:obj qn qn qn n","Brown","Target_Child",923
"957",1762390,3330,40.5922092856116,"and I gonna give him some aspirin","and I go give him some aspirin","declarative","coord pro:sub part v pro:obj qn n","Brown","Target_Child",1051
"958",1762653,3330,40.5922092856116,"I going give Paul some aspirin","I go give Paul some aspirin","declarative","pro:sub n:gerund v n:prop qn n","Brown","Target_Child",1066
"959",1762842,3330,40.5922092856116,"I gave him some so he won't cry","I give him some so he will cry","declarative","pro:sub v pro:obj pro:indef conj pro:sub mod v","Brown","Target_Child",1078
"960",1763325,3330,40.033676256186,"and the chicken gave it to Bozo to eat","and the chicken give it to Bozo to eat","declarative","coord det:art n v pro:per prep n:prop inf v","Brown","Target_Child",1170
"961",1764430,3330,48.4609540236966,"I give you a spanking","I give you a spank","declarative","pro:sub v pro:per det:art n:gerund","Brown","Target_Child",73
"962",1764749,3330,40.5922092856116,"and I going to give you a shot","and I go to give you a shot","declarative","coord pro:sub part inf v pro:per det:art n","Brown","Target_Child",1187
